【正解】: 5 | 【予測】: 4 (3.994451) | OOV: 4/27 | 【本文】: I have used Quicken for many years.  Although I think it is a rip to have to upgrad every 3 years, I can't fault this product.
【正解】: 5 | 【予測】: 4 (3.7938848) | OOV: 0/13 | 【本文】: Fun way to waste some time and give your brain a little workout
【正解】: 5 | 【予測】: 4 (3.9759283) | OOV: 0/8 | 【本文】: Works like MS Word without the high price.
【正解】: 3 | 【予測】: 4 (3.8928335) | OOV: 0/11 | 【本文】: APP is ok if all you want is real basic info.
【正解】: 5 | 【予測】: 4 (4.035918) | OOV: 2/17 | 【本文】: I like to watch this at night - no messages checking to see if I'm still watching
【正解】: 5 | 【予測】: 4 (3.8976212) | OOV: 2/18 | 【本文】: Still learning about it - but I'm able to watch my favorite Food Network shows through this device.
【正解】: 4 | 【予測】: 4 (3.886797) | OOV: 5/38 | 【本文】: A friend of mine suggested Pictoword to me. I'm so glad she did because I love word games. I'm giving my rate 4 stars just because I've only solved several puzzles but so far I'm enjoying the challenge.
【正解】: 5 | 【予測】: 4 (4.080767) | OOV: 2/46 | 【本文】: This app is perfect for learning the basics to a new language in no time at all. The quizzes and reinforcement tools are designed to help you retain the previous material. I love that I can now speak a little Portuguese and soon Spanish. Very exciting!
【正解】: 5 | 【予測】: 1 (1.2281259) | OOV: 3/41 | 【本文】: I really enjoy this jigsaw puzzle app as its fun and entertaining. The only thing I would like to have had is the actual picture to look at while putting the pieces of the puzzle together. Otherwise, it's a great pastime.
【正解】: 5 | 【予測】: 4 (4.4974475) | OOV: 6/72 | 【本文】: I was apprehensive about the Candy Crush game at first as I thought it may be geared too much for kids; little did I know how addictive this mind bender could be. This is perfect to pass time away on plane, subway, or doctors office, anywhere I need to be entertained while I'm waiting. Awesome graphics too and no ads to contend with which is an added bonus on any free game.
【正解】: 5 | 【予測】: 4 (4.238104) | OOV: 12/189 | 【本文】: Interesting to enjoy the other hand and Interesting article but I am looking for a my little pony doll apps for kids books ages to enjoy a up to enjoy a chance of winning a chance to enjoy it is happy to try and the other day I am not sure if the other tut to enjoy a chance uhh hang out with a red light of the other hand and Interesting article on single I am looking for Sarah books for the other to see the other day and the other day that I have been a chance uhh yhcghch and Interesting that you read used in the Simply Sarah books for Sarah used in the red herring the other day I typically the dorks and Interesting to try and the other day and the other day I am not a buy new to the dorks and Interesting article guy in this case of the dork used in the Simply yielding a chance to try it free kids books ages and I love this page not what you're looking forward for this page not what you're looking to.
【正解】: 5 | 【予測】: 4 (4.233964) | OOV: 22/151 | 【本文】: Interesting article on this page bookmark this page not what does it is happy with it is happy to enjoy a chance to try it is happy New year and the rest assured me that I am a red herring the other day that you uhh cghcgbcgh uhh hang unfamiliar the other day that I am looking forward and the other day that my little bit of this my little pony up with the other tut to enjoy a chance uhh hang out with the dorks the other day thatI.<br /><br />Huggins the dorks to enjoy a chance to try it out the other tut uhh yhcghch and the Simply Sarah books for kids books ages to enjoy a chance uhh cghcgbcgh uhh cghcgbcgh Dr Congo the other day and Interesting to try to enjoy a good idea to enjoy it was not what you're thinking to myself in typically a
【正解】: 5 | 【予測】: 4 (3.8960583) | OOV: 0/20 | 【本文】: I loved the 1st Happy Chef and this new one has even more challenges than the 1st game. Very entertaining!
【正解】: 5 | 【予測】: 3 (3.4798827) | OOV: 0/20 | 【本文】: I enjoy all of the Dash games as it really helps me keep mental focus and organization skills fine tuned.
【正解】: 5 | 【予測】: 3 (3.0468476) | OOV: 6/45 | 【本文】: Talk about a workout for the brainwaves! This game I downloaded for the kids but I as a parent enjoy it just as much. It really challenges the coordination and swiftness of actually wprking in a restaurant. So much fun!!!<br /><br />D. Vance<br />Orlando, FL
【正解】: 3 | 【予測】: 1 (1.2483447) | OOV: 2/22 | 【本文】: game is fun, but the ads before every game are really annoying.  other wise, the game is a great time waster.
【正解】: 4 | 【予測】: 4 (4.0294547) | OOV: 3/32 | 【本文】: this app works great for me. I can set my home location and frequent work locations to keep up on weather conditions. hourly forecast isn't usually accurate, but the doppler is awesome.
【正解】: 4 | 【予測】: 4 (3.5762024) | OOV: 2/21 | 【本文】: This game can be addictive though. It really is fun to play and makes you think. It's a great time killer.
【正解】: 5 | 【予測】: 4 (4.1407433) | OOV: 0/5 | 【本文】: Fast download with no problems.
【正解】: 3 | 【予測】: 5 (4.5035257) | OOV: 4/35 | 【本文】: Too many lost connections. Like the game - spinning is too slow<br />Not interested in tournaments - would like more selections in slots<br />Like the ability to get coins without having to pay for them.
【正解】: 3 | 【予測】: 4 (3.7265298) | OOV: 3/24 | 【本文】: I keep looking for a little tutorial because I used to play this game often, but can't remember - I need a brushup course!
【正解】: 5 | 【予測】: 3 (3.2098174) | OOV: 2/28 | 【本文】: I use FB most every day. I keep up with the younger members of my family. I love the Shih Tzu pictures and information people put on FB.
【正解】: 5 | 【予測】: 4 (4.148582) | OOV: 2/24 | 【本文】: Enjoy this game.  It is a lot of fun. It becomes challenging after several levels.  I would recommend this game to others.
【正解】: 5 | 【予測】: 4 (3.5689425) | OOV: 4/23 | 【本文】: Fun and you don't have to pay extra<br />A good way to destress.  I would recommend it if I like to chill
【正解】: 4 | 【予測】: 3 (3.3242428) | OOV: 0/6 | 【本文】: Saved my laptop. Worked as advertised
【正解】: 3 | 【予測】: 4 (3.6427698) | OOV: 8/63 | 【本文】: I was so excited to find all the old cartoons - especially scooby doo, but then I found out you have to pay 4.99 extra a month after a 7 day trial.  The picture was clear , sound good, and it may be worth the extra for you, but  for me my purpose of prime was to eliminate unnecessary cable expenses.
【正解】: 5 | 【予測】: 3 (3.3470469) | OOV: 9/97 | 【本文】: I enjoy blackjack, and every day Amazon sends you 200 - 400 coins to play with.  If you play wisely,  you never have to purchase additional play tokens.  If you do bring it down to nothing, frequently they offer really good deals on purchasing coins for little money - but it is never necessary because you will get to start each day with 200.  As you move up the ranks, they will reward you with more coins.<br /><br />You can play yourself or with tournaments, if you have earned (or bought) enough tokens.
【正解】: 3 | 【予測】: 4 (4.4168334) | OOV: 5/56 | 【本文】: Getting all my contacts into it from Outlook was difficult.  Took a few tries using different file type imports.  Had to manually enter a few names and addresses.  Interface not what Windows users expect.  But, so far it does what I want even if the settings are not where I'd expect them.
【正解】: 4 | 【予測】: 4 (4.240736) | OOV: 1/20 | 【本文】: This dictionary is French-French, so you do need to be at a rather advanced level to use it. Heads up.
【正解】: 5 | 【予測】: 4 (4.118386) | OOV: 0/39 | 【本文】: This is a great app for Kindle. Videos, easy to read recipes... it has it all here. It is easy to make fun of her (I never liked her until she went to prison) but she has mad skills.
【正解】: 4 | 【予測】: 4 (3.9984903) | OOV: 27/263 | 【本文】: I have this on an Android phone, Roku, a Samsung Blu-Ray player, and a Kindle HDX. This review is going to focus on the Kindle apps, as it works perfectly on the other devices. Overall, the app works fine. It loads quickly, navigation is easy enough (though I find the format a bit trying), search and watchlists work well. Set-up is a breeze.<br /><br />But the app can be a bit buggy at times on the Kindle HD and HDX. I have 75/75 internet, so I really ought not be buffering when using a tablet. Buffer it does though and it is not predictable when or where it will. I find it best to just close the app and reopen it (best to open another app first to &#34;clear the decks&#34;). On the HDX, it is sometimes difficult to get the banner with the Home, Back, Search, Options bar. I find I will have to hit the Share icon and then click back.<br /><br />Overall, this is a minor complaint. The $7.99 a month is worth for someone like me who has cut the cord (Prime, Netflix, and Hulu Plus fill in the gap).<br /><br />The only disappointment is that Comcast, Disney, and Fox own Hulu. Considering they possess 90% of all radio and television, you'd think they could make a decent platform. I mean, Netflix is the gold standard here. It can't be that hard.<br /><br />It is still a good app for Kindle. It is sort of like an old car: if you know how to run it, it works fine.
【正解】: 5 | 【予測】: 1 (1.2157402) | OOV: 1/23 | 【本文】: Great app. I have not had any problems with the app at all. I recommend this app to anyone who likes playing solitaire.
【正解】: 5 | 【予測】: 4 (4.2936187) | OOV: 3/30 | 【本文】: I spend my odd down times playing this puzzle.  I think as we age, we need to entertain ourself with something that keeps our mind sharp-this puzzle does that!
【正解】: 5 | 【予測】: 3 (2.9982944) | OOV: 1/15 | 【本文】: I like it wish the had better live tv show selection. But for free..why complaint.
【正解】: 1 | 【予測】: 4 (4.3217072) | OOV: 1/21 | 【本文】: I have a Mac and ordered the wrong one. Really messed up my computer. Took tech support to straighten it out.
【正解】: 1 | 【予測】: 4 (4.357986) | OOV: 1/5 | 【本文】: Didn't like this, returned it.
【正解】: 1 | 【予測】: 4 (4.093815) | OOV: 1/12 | 【本文】: It's a stupid little calculator. Would have given it -star if available.
【正解】: 1 | 【予測】: 4 (4.166608) | OOV: 19/151 | 【本文】: I loaded dragon on my mac. It completely screwed up my computer.  I called the company got put on hold but no one ever picked up. I talked with Mac tech support 3 times today to have them help me remove it, no luck.  Got on Dragons website to find a uninstall but nothing worked.  It sounded like a wonderful way to not have to type.  All I have to say is buyer beware.  I know most people have had good luck with it.  For now I'm stuck with a computer that won't work.  I've decided to file a complaint with the better business bureau.  I've always had good luck with them. I feel like I should be compensated for the time I've spent trying to uninstall, work that hasn't gotten done, money I haven't been able to make, the list goes on!
【正解】: 5 | 【予測】: 4 (3.9111948) | OOV: 15/119 | 【本文】: We use the iPad for Smarty Ants, but it is the most fantastic reading resource I've seen. My daughter's reading level has sky rocketed with this, as the methodology takes her through everything from syllables and pronunciation to grammar patterns, vocabulary building, and learning better rhythm when she is reading. Adaptive learning makes a huge difference; the app actually adjusts to your child's strengths and weaknesses. I've recommended this to everybody with a young child learning to read - and cannot praise it enough. It will take your first grader from the 1st or 2nd grade reading level to somewhere above the 4th in a matter of months - and teach them science concepts as well. Big thumbs up.
【正解】: 3 | 【予測】: 4 (4.21461) | OOV: 17/130 | 【本文】: This was purchased as an upgrade to the 2005 version.  Not much new except more unneeded features.  We use this mainly to plan trips (and it is much better than a "Garmon" because you can actually see and revise your route)  Then we take it along with a mini-notebook and use it for driving instructions.  Trouble is, there are far too many "bells & whistles" that I would never use.  That makes for a huge program.  It is the slowest-loading software I have ever used.  I would like the system much better if you could delete all the "stuff" for a smaller program and a cleaner user interface.  On the other hand, if you consider the technology behind this, it is amazing.
【正解】: 4 | 【予測】: 1 (1.1769075) | OOV: 4/23 | 【本文】: It's a good app with many different games to choose. from I would reccomened it. It's fun entertaining and also a challenge :)
【正解】: 5 | 【予測】: 4 (4.425267) | OOV: 0/23 | 【本文】: A great app. Good when ur bored and have nothing to do. It works ur thinking skills and lets u have fun too!!
【正解】: 5 | 【予測】: 1 (1.2081052) | OOV: 3/28 | 【本文】: It's a great app it's educational and fun at the same time. It passes the time when your bored and in need of a game ti play ;)
【正解】: 5 | 【予測】: 4 (4.420579) | OOV: 1/21 | 【本文】: When I used this it saved me so much on my life's shopping great app everyone should get it!!! Trust me!!!!
【正解】: 5 | 【予測】: 4 (4.019278) | OOV: 2/26 | 【本文】: I can watch all of the CW shows I love at no extra cost. What a deal! Soooo much better than paying for a premium service.
【正解】: 5 | 【予測】: 4 (4.4496837) | OOV: 0/10 | 【本文】: I bought these for my daughter and she loves them.
【正解】: 3 | 【予測】: 3 (3.4209764) | OOV: 11/112 | 【本文】: Download is $0, but actual recovery is about $30.  I downloaded it thinking it was the $0 as advertised...well the download is free, but in order to actually recover/retrieve your data you have to pay some $30.  I will say that it has a clean, modern look, is easy to handle (with some minor confusion since it is translated to english from an asian source).  It took about 5 hours for a deep scan, and an hour or so for a regular scan.  Also, if you choose to buy it, there are some strange payment options.  The main problem is the false advertisement and understanding the translation.
【正解】: 5 | 【予測】: 4 (4.107787) | OOV: 11/86 | 【本文】: DRUNK HISTORY is literally the best show in comedy, and the most underrated of all comedy shows. Watch legitimate professors and history experts get faded and give you the juiciest history lessons of your life. It's not at all boring, it's the juicy scoop and dirt you don't get in the history books.<br /> The crazy thing is, not only will you laugh your ass off, you will have learned more on whatever they are discussing,  than all your years in school. **A MUST WATCH!
【正解】: 5 | 【予測】: 4 (4.117048) | OOV: 0/14 | 【本文】: Love the simplicity of this app. A quiet way to wrap up the night
【正解】: 3 | 【予測】: 4 (4.4587398) | OOV: 2/22 | 【本文】: Fun game that my kids enjoy playing.  The graphics are great.  Kids enjoy hunting games and love to play it.
【正解】: 5 | 【予測】: 4 (4.1021514) | OOV: 26/187 | 【本文】: As an Astrophysicist and an experienced amatuer astronomer, I was very impressed with this app.  This app allows you to see the 4 inner moons orbit, as well as the transit times of the Great Red Spot.  The rate of time passing can be adjusted quicker or slower, backward and forward.  The point of view can be zoomed in or out and tilted from any perspective.  Now, when I want to know if the GRS will be out tonight (or this week), I just use this app, instead of a long table of dates and times.  I can anticipate when a moon will go behind Jupiter or come out of its shadow, when the GRS is first visible and when it will disappear out of sight.  This is the best astronomy app I've ever used and with Jupiter visible each evening, I use it multiple times a week.<br /><br />Although, mentally adjusting the image isn't that challenging, it would be nice if it had an option to view it from a Schmidt-Cassegrain telescope's perspective (i.e. mirror image).<br /><br />Overall, great app.
【正解】: 5 | 【予測】: 4 (3.9943585) | OOV: 0/5 | 【本文】: Works great. Worth the price
【正解】: 5 | 【予測】: 4 (4.2119327) | OOV: 0/8 | 【本文】: for son, he loves it, we are happy.
【正解】: 4 | 【予測】: 4 (3.5805354) | OOV: 0/5 | 【本文】: does the job, per son
【正解】: 3 | 【予測】: 3 (3.4414613) | OOV: 1/12 | 【本文】: Good to have for all small business owner/operators and their business lawyers.
【正解】: 4 | 【予測】: 4 (4.3602767) | OOV: 1/26 | 【本文】: This is a valuable and time saving addition to the library for any business lawyer or business plan developer.  It is well worth the money.
【正解】: 5 | 【予測】: 5 (4.5142245) | OOV: 1/23 | 【本文】: I love this game.  It loads fast and has good graphics. If you love to play slots you will love this game.
【正解】: 5 | 【予測】: 3 (3.2360353) | OOV: 3/29 | 【本文】: This is really great stuff. I wish it did a better job at importing other accounting packages other than it's own offering, and for the money I cannot complain.
【正解】: 5 | 【予測】: 4 (4.141364) | OOV: 11/101 | 【本文】: I have been playing with various SR offerings since 1990. Dragon is really leading the field. Various reviews put it on a par with the SR in MS Vista, while others claim Dragon is still the best.<br /><br />It is possible to get a free upgrade to V. 9.5 which is needed for MS Vista.<br /><br />Don't believe you don't have to train. However, training time is considerably less than before. It is a resource hog. And if you got the computer for this, it rocks. If you tried as recently as 2 years ago, you don't know SR today. Amazing.
【正解】: 4 | 【予測】: 4 (4.370893) | OOV: 47/342 | 【本文】: Years later, Open Office & Star Office are getting better. They now offer a end user friendly database. I still keep a copy of MS Office for some uses. And Sun's office offering on the Mac blows the heck out of MS Office on the Mac. Many languages and Operating Systems are supported. That is the update as the year 2007 is starting to go into history. My orgional review follows.<br /><br />Ok. Bottom line. I came here to save money on Buying StarOffice7 after running the Beta.<br /><br />I cannot believe the half-truths in this thread. Please allow me to kill a few.<br /><br />1) It needs Java. BS. It asks if you have Java installed which is only required on a few advanced features (mostly database).<br /><br />2) Same a OpenOffice. BS. It is built ON OpenOffice which Sun supports. I have both options on my laptop (plus MS Word). StarOffice has things they license that is not in OpenOffice.<br />A (much) better spell checker (even that is not as good as MS Word), Thesarus, and a SQL database (like a real SQL not a user friendly Access database).<br /><br />3) No Outlook. MS Office is not Outlook. Outlook is Outlook Eveolution = open source Outlook.<br /><br />That aside, some heads up points.<br />Must purchase for each platform (Windows/Linux). Good news is I can buy one of each for multiple computers I use.<br /><br />Slow startup compared to MS Office. Excellent File compatablity, and the comment about much smaller native file sizes is true. Gets very slow on REALLY HUGE (20MB+ documents).<br /><br />Get your feet wet with OpenOffice (free). Move to StarOffice for saving $$ on licencing for many people who are power users and need the extra/better tool add-ins.<br /><br />OpenOffice has no phone support. Active end-user community via email. Some decent 3rd party training starting to show up.<br /><br />Keep legal on some MS Office seats to test complex documents against X-Office (star/open). I'll go away now and give my $ to Amazon. Best price out there.
【正解】: 1 | 【予測】: 4 (4.071469) | OOV: 10/143 | 【本文】: No, No, No, in addition to the other comments about them trying to pull one over on the schedules( which they did email and make right, after they tried to get over on people ) I personally must say, they screw up my state tax every year, I work in one state but live in another, for two years in a row now, they have been wrong and the state has to adjust them. I will also say, it's a decent dea for $40, but when you keep tagging on extra money for an additional state, and additional money for e-file, it doesn't become worth it for $120, when my accountant can do it right with zero effort for $100. I am extremely disappointed, and would like turbo tax to recognize long term clients and offer them better incentives to stay repeat customers.
【正解】: 5 | 【予測】: 4 (4.4412) | OOV: 3/20 | 【本文】: It's really cute. What would make it even better is if it had some ghoulish music/sounds to go with it.
【正解】: 1 | 【予測】: 4 (4.071469) | OOV: 10/143 | 【本文】: No, No, No, in addition to the other comments about them trying to pull one over on the schedules( which they did email and make right, after they tried to get over on people ) I personally must say, they screw up my state tax every year, I work in one state but live in another, for two years in a row now, they have been wrong and the state has to adjust them. I will also say, it's a decent dea for $40, but when you keep tagging on extra money for an additional state, and additional money for e-file, it doesn't become worth it for $120, when my accountant can do it right with zero effort for $100. I am extremely disappointed, and would like turbo tax to recognize long term clients and offer them better incentives to stay repeat customers.
【正解】: 5 | 【予測】: 3 (3.484672) | OOV: 2/45 | 【本文】: I play Mahjong Militaries Epic all the time. It has great game boards, is challenging ,colorful and very competitive. I am always trying to beat my time and the music background is a nice relaxing feature. I have this on my phone and my KINDLE.
【正解】: 5 | 【予測】: 4 (4.166582) | OOV: 0/7 | 【本文】: Easy to use and easy to see
【正解】: 4 | 【予測】: 4 (4.272767) | OOV: 1/16 | 【本文】: Interesting and the payouts are very fair and with wins coming regularly. Fun game so far!!!
【正解】: 3 | 【予測】: 4 (3.9351747) | OOV: 0/8 | 【本文】: Wish the starting bets were a little lower.
【正解】: 3 | 【予測】: 4 (3.603807) | OOV: 3/26 | 【本文】: Haven't played long enough but not as exciting as I thought.  Bingo game seems to not give bingos very often and would prefer more prizes.
【正解】: 4 | 【予測】: 4 (4.4358773) | OOV: 3/20 | 【本文】: Love this app would love to see more tokens and better payoffs . Don't seem to get bingo very much.
【正解】: 3 | 【予測】: 4 (4.365604) | OOV: 1/10 | 【本文】: I ordered a skype number and I can't access it
【正解】: 5 | 【予測】: 4 (4.4501414) | OOV: 4/42 | 【本文】: I wish I could design my nails the way it's desgned on the game it is so fun one time my friend came over and we was pretending we're doing each others nails that was fun I think y'all should try it
【正解】: 4 | 【予測】: 4 (4.3007436) | OOV: 0/8 | 【本文】: Its a little complicated at first, but like!!!
【正解】: 3 | 【予測】: 3 (3.2591243) | OOV: 2/33 | 【本文】: Cool app. My children love it. The colors are nice and bright. there are different features and the fireworks light up in different designs. I would recommend this app to all firework lovers!
【正解】: 5 | 【予測】: 4 (4.413024) | OOV: 0/20 | 【本文】: I love this app. I play it all the time! its pretty accurate and fair. I would recommend to everyone.
【正解】: 2 | 【予測】: 4 (4.458967) | OOV: 1/50 | 【本文】: it was fun until I ran out of coins. I will not pay money for credits in a stupid game that will Nevver give me money back. you have to be real stupid to do that. this game was not interesting enough for Me to pay money to play it.
【正解】: 3 | 【予測】: 4 (4.4807897) | OOV: 1/22 | 【本文】: pretty good game for free! I would never use my real money.  hope you all enjoy as much as I do.
【正解】: 4 | 【予測】: 4 (3.7778714) | OOV: 3/21 | 【本文】: A<br /> very good app for free! my 3yr old daughter loves it! it keeps her attention with the bright colors.
【正解】: 5 | 【予測】: 4 (3.674172) | OOV: 0/10 | 【本文】: Love the Amazon Fire Stick! Better than regular cable Television.
【正解】: 5 | 【予測】: 4 (3.7401888) | OOV: 0/9 | 【本文】: Love the Amazon Fire Stick! Better than regular television!
【正解】: 5 | 【予測】: 1 (1.2613363) | OOV: 1/34 | 【本文】: you need to get this game app it helps me think when I get stressful and when my home work gets hard it is nice to play get ti or you are so crazzy.
【正解】: 5 | 【予測】: 5 (4.515304) | OOV: 0/23 | 【本文】: My brother wanted to get this game after he saw me playing it on my fire 7 and he loved it! Great game!
【正解】: 5 | 【予測】: 4 (4.0674458) | OOV: 1/24 | 【本文】: My son loves this game. You can make hilarious faces. It's a lot better than a lot of the food making games and apps.
【正解】: 5 | 【予測】: 1 (0.77775633) | OOV: 10/39 | 【本文】: Wanted to watch the "Deadwood Movie".I'm a old fan of the series.Found so many great shows that I've missed,that this was a great find/buy.Whats reg.T.V.,lol !!after two weeks and the whole GoT series,still finding new shows to watch!Thx HBO!
【正解】: 5 | 【予測】: 4 (4.372437) | OOV: 1/7 | 【本文】: Fun games. Big payouts. Lots of fun!
【正解】: 5 | 【予測】: 4 (4.029664) | OOV: 1/6 | 【本文】: Lots of jackpots, nice to win.
【正解】: 5 | 【予測】: 4 (3.8522651) | OOV: 0/5 | 【本文】: Helped with my brain damage.
【正解】: 5 | 【予測】: 1 (1.2433597) | OOV: 1/10 | 【本文】: Helped with my brain damage the most of all &#34;games&#34;..
【正解】: 5 | 【予測】: 4 (4.416678) | OOV: 0/37 | 【本文】: Good review for me as I have a BA. in Psychology from well over 35 years ago. Many theories have been modified or changed altogether add that to my brain damage and simple is a good thing.
【正解】: 4 | 【予測】: 4 (4.255037) | OOV: 0/13 | 【本文】: interesting, I do not expect to love everything. Cool is good enough sometimes.
【正解】: 5 | 【予測】: 4 (3.5689785) | OOV: 0/14 | 【本文】: I watch the history Channel often. I especially love the Curse of Oak Island
【正解】: 5 | 【予測】: 3 (3.3237474) | OOV: 4/19 | 【本文】: Amanda Grace is a God send in  the amazing prophetic time we're in. A joy and a blessing.
【正解】: 5 | 【予測】: 4 (4.4553375) | OOV: 0/4 | 【本文】: LOVE, LOVE, LOVE IT!!!!
【正解】: 5 | 【予測】: 4 (4.1835623) | OOV: 1/5 | 【本文】: Find your fav music here
【正解】: 4 | 【予測】: 4 (3.9050722) | OOV: 12/142 | 【本文】: Best bible app Ive found online without the high price tag. I like the ease of going to Strong's with a click for clarity and definition without having to change apps. The KJV is definitely the only true Word of God in translation as too many words and sentences have been removed in other bibles such as the NIV OR NAS. As far as the old Testament goes, I prefer the 3rd volume of Ancient texts of the Septuagint 1851 translation as it is what Jesus himself read, but this is not available with this app. The only place I could find that was thru Skywatchtv.com and worth every Penney. This app however is the closest I've found in translation to that. I love this app and would recommend it to everyone seeking truth and understanding of God's Word. Two thumbs up!
【正解】: 4 | 【予測】: 4 (3.9479644) | OOV: 0/15 | 【本文】: So far so good. Love being able to switch from map view to list view.
【正解】: 2 | 【予測】: 4 (3.8371403) | OOV: 0/18 | 【本文】: Hidden object games are not a good fit with a Kindle and with a person with old eyes
【正解】: 3 | 【予測】: 4 (4.149011) | OOV: 1/19 | 【本文】: There is a learning curve to using this program, and I haven't had the time to focus on learning
【正解】: 1 | 【予測】: 4 (4.2389135) | OOV: 5/30 | 【本文】: Awful clothes and overpriced.  Not as pictured and runs very small.  Stay away!!!  Offered a discount but very difficult to return.  Do not order from here!!
【正解】: 5 | 【予測】: 4 (3.699824) | OOV: 1/20 | 【本文】: My 5 y.o. is very ,much enjoying that. Lots of reading, math, and science activities, playfully done and well organized.
【正解】: 4 | 【予測】: 4 (4.396518) | OOV: 2/49 | 【本文】: I check it every day. Some days it may freeze and I can get a thing, but over all it pretty handy. My Mom will call and ask me to check &#34; that weather bug thing &#34;  for a 10 day  weather report and she loves it.
【正解】: 5 | 【予測】: 4 (3.7207208) | OOV: 5/28 | 【本文】: It's quite lovely, and does what it says it does. It's artful, moody and peaceful with a nice painterly look. Would love to see more by this artist.
【正解】: 1 | 【予測】: 4 (4.1802716) | OOV: 1/36 | 【本文】: This is a really fun game, but the Android version is completely neglected by the developers. We get none of the fun updates that iPhone gets. I'm one starring this to draw attention to the problem.
【正解】: 1 | 【予測】: 4 (3.871408) | OOV: 0/7 | 【本文】: I do not want You Tube Tv
【正解】: 5 | 【予測】: 4 (3.5034244) | OOV: 1/8 | 【本文】: The game is really fun and we'll designed
【正解】: 5 | 【予測】: 1 (1.2455826) | OOV: 9/140 | 【本文】: I have found that many free games tend to last but for a few days.<br />If your like Me, a good game tends to take up slot of time. It's not that they are not a great game, just not that much to do, and your attention to beating it ends this love affair.<br />Kill Shot has many different levels, many different areas, and alot of weapons.  There is a meter that tracks your play. You pay a chip or two for what ever level you want to play, be it Support, Black Ops, or Primary.<br />It does have &amp;#34;in app purchases&amp;#34; which I do not prefer, yet Kill Shot allows you to earn money you can spend on upgrading your arsenal.<br />A Fun game that last longer than a weekend, give it a try, and have fun !
【正解】: 5 | 【予測】: 4 (3.8086054) | OOV: 2/34 | 【本文】: I have not had this long but thus far I feel it exceeds expectations. I previously had three programs that I paid for individually but PC Matic takes care of all of those functions.
【正解】: 4 | 【予測】: 4 (4.4329205) | OOV: 0/10 | 【本文】: this is GREAT if youre looking for a drawing game
【正解】: 3 | 【予測】: 1 (1.2420543) | OOV: 1/7 | 【本文】: I like it but its very glitchy
【正解】: 5 | 【予測】: 4 (4.382009) | OOV: 2/11 | 【本文】: It is soso fun my whe family plays all the time
【正解】: 5 | 【予測】: 1 (1.253936) | OOV: 1/4 | 【本文】: This is so fun!!!!!!🍕🍕🍕🍕😬😬😬🙌🙌🙌🙌🙌
【正解】: 5 | 【予測】: 4 (4.4285045) | OOV: 1/27 | 【本文】: This game is so fun it is awesome i love it so so so so so much you<br />Should really get this it is so much fun
【正解】: 2 | 【予測】: 4 (3.9846566) | OOV: 5/122 | 【本文】: There is absolutely ZERO SUPPORT FOR THIS SOFTWARE! they do not even have a working user manual, no tutorial or steps on how to us there product. I paid $140+ for this and no support no directions on how to use it! Well actually they direct you to a web forum that is run only by other users for there support. Intuit thinks they have pulled a fast one on their customers by cutting the support costs to save money. The users know what you are trying to do intuit and will eventually stop buying your buggy software that has no directions! I am disappointed in my purchase and warn other if this is the first time buying Quicken manager GOOD LUCK!
【正解】: 3 | 【予測】: 4 (4.373403) | OOV: 8/86 | 【本文】: I use this every year. occasionally it gets confused. this year it could not allow me to buy an ibond with my tax return.  Hours of 'tech support' were not helpful as they did not even know you could buy an ibond with your tax return.  so simple return--it is fine. but something unusual (and buying an ibond is not that unusual) and it falls down and worse they tech support keeps saying hold on to drag you through hours and they never help.
【正解】: 5 | 【予測】: 5 (4.5096617) | OOV: 1/35 | 【本文】: She plays it all the time and has gotten better and better at it.  She is now able to do more complicated puzzle apps too and I credit that to practicing with this game!!
【正解】: 5 | 【予測】: 4 (4.4864063) | OOV: 1/14 | 【本文】: This game is so fun! It is so addicting. It is my favorite game!
【正解】: 5 | 【予測】: 3 (3.3472285) | OOV: 3/28 | 【本文】: Fission is a fun game, and it's very simple. However, I don't like how you have to wait forever for lives, and how you have to spend diamonds.
【正解】: 5 | 【予測】: 4 (4.474225) | OOV: 0/5 | 【本文】: This is an awesome game.
【正解】: 5 | 【予測】: 4 (4.3576097) | OOV: 0/9 | 【本文】: This game is one of my favorite games ever!!!
【正解】: 5 | 【予測】: 1 (0.69914347) | OOV: 5/41 | 【本文】: I so happy to have this app. The fire remote is so small, we are always losing it. Sip this is a huge help. I downloaded on phone and tablet, so i always have one at my fnger t<br /><br />ips.
【正解】: 5 | 【予測】: 4 (4.1070843) | OOV: 0/30 | 【本文】: If you love the 4 pics one word word games, you will love this new take on the games. I love the challenge of the puzzles from the first level.
【正解】: 5 | 【予測】: 4 (4.357775) | OOV: 1/39 | 【本文】: This game is very addictive. I love word games, and this one has gone to the top of the list. You make words out of 1 or 2 letter choices. Reminds me of 4 pictures one word, only better.
【正解】: 1 | 【予測】: 4 (4.481189) | OOV: 0/57 | 【本文】: I love the game, I even bought coins to be able to plays more. Problem is I got charged, but never received my coins. I have contacted them via email, the only choice 3 times, with no response. They took my money and I did not get what I paid for. RIP OFF... so mad with them.
【正解】: 4 | 【予測】: 4 (3.727531) | OOV: 3/37 | 【本文】: This solitaire app is great. It allows for hours of fun solitaire. It does have a weird bug of cards moving off the ordered piles during play. If not for that I would give it 5 stars.
【正解】: 5 | 【予測】: 4 (4.387199) | OOV: 2/41 | 【本文】: My seven year old says it is a really fun game and there are so many games on it.  Not sure as a mom if I am a 100% sold, not a big fan of guns but trying it out.
